# Residuals   
# Time        	p             	Ux            	Uy            
31.06         	2.123982e-01	1.400079e-02	1.882124e-02
31.07         	2.228476e-01	1.395014e-02	1.866671e-02
31.08         	2.270071e-01	1.385246e-02	1.850089e-02
31.09         	2.281219e-01	1.375966e-02	1.836939e-02
31.1          	2.345520e-01	1.364964e-02	1.821206e-02
31.11         	2.483143e-01	1.348314e-02	1.807042e-02
31.12         	2.537764e-01	1.333833e-02	1.798533e-02
31.13         	2.392298e-01	1.321470e-02	1.790559e-02
31.14         	2.279292e-01	1.310220e-02	1.794523e-02
31.15         	2.158276e-01	1.297970e-02	1.799475e-02
31.16         	2.272108e-01	1.285745e-02	1.805968e-02
31.17         	2.420430e-01	1.276326e-02	1.824763e-02
31.18         	2.603059e-01	1.267187e-02	1.856212e-02
31.19         	2.471186e-01	1.257354e-02	1.887087e-02
31.2          	2.554066e-01	1.246553e-02	1.922521e-02
31.21         	2.619401e-01	1.231368e-02	1.964465e-02
31.22         	2.632784e-01	1.207712e-02	1.999844e-02
31.23         	2.824263e-01	1.184725e-02	2.043365e-02
31.24         	2.993490e-01	1.162614e-02	2.080495e-02
31.25         	3.116045e-01	1.139643e-02	2.116377e-02
31.26         	3.308670e-01	1.125650e-02	2.149505e-02
31.27         	3.443257e-01	1.117511e-02	2.171525e-02
31.28         	3.447658e-01	1.113090e-02	2.188546e-02
31.29         	3.537934e-01	1.109111e-02	2.198077e-02
31.3          	3.439564e-01	1.107128e-02	2.204697e-02
31.31         	3.269590e-01	1.115163e-02	2.203503e-02
31.32         	3.271232e-01	1.135779e-02	2.197213e-02
31.33         	3.405296e-01	1.161745e-02	2.193486e-02
31.34         	3.432441e-01	1.195751e-02	2.191862e-02
31.35         	3.657010e-01	1.229411e-02	2.186060e-02
31.36         	3.441116e-01	1.258463e-02	2.175172e-02
31.37         	3.723166e-01	1.291135e-02	2.153623e-02
31.38         	3.665754e-01	1.322819e-02	2.131129e-02
31.39         	3.570958e-01	1.353845e-02	2.098392e-02
31.4          	3.463410e-01	1.380645e-02	2.073682e-02
31.41         	3.447702e-01	1.415556e-02	2.049097e-02
31.42         	3.297446e-01	1.443005e-02	2.033798e-02
31.43         	3.172701e-01	1.465140e-02	2.019536e-02
31.44         	2.760060e-01	1.483028e-02	2.005472e-02
31.45         	2.676475e-01	1.495995e-02	1.994746e-02
31.46         	2.641337e-01	1.501893e-02	1.989577e-02
31.47         	2.458958e-01	1.506208e-02	1.980422e-02
31.48         	2.427348e-01	1.502527e-02	1.970252e-02
31.49         	2.426448e-01	1.503851e-02	1.959866e-02
31.5          	2.595977e-01	1.500011e-02	1.949263e-02
31.51         	2.686079e-01	1.496014e-02	1.935652e-02
31.52         	2.700758e-01	1.484947e-02	1.922132e-02
31.53         	2.511202e-01	1.471426e-02	1.912988e-02
31.54         	2.364524e-01	1.452720e-02	1.898939e-02
31.55         	2.206600e-01	1.428420e-02	1.885242e-02
31.56         	2.067126e-01	1.406451e-02	1.873885e-02
31.57         	1.991231e-01	1.386987e-02	1.863007e-02
31.58         	2.030414e-01	1.369909e-02	1.859990e-02
31.59         	2.065614e-01	1.350656e-02	1.866281e-02
31.6          	2.155854e-01	1.330731e-02	1.873351e-02
31.61         	2.410324e-01	1.309739e-02	1.881693e-02
31.62         	2.374825e-01	1.289041e-02	1.898507e-02
31.63         	2.496774e-01	1.268870e-02	1.920147e-02
31.64         	2.549001e-01	1.249420e-02	1.944916e-02
31.65         	2.530800e-01	1.229683e-02	1.976429e-02
31.66         	2.597362e-01	1.213078e-02	2.014692e-02
31.67         	2.956996e-01	1.199041e-02	2.051406e-02
31.68         	2.811845e-01	1.193658e-02	2.081475e-02
31.69         	2.922748e-01	1.187618e-02	2.111946e-02
31.7          	3.094300e-01	1.185027e-02	2.153741e-02
31.71         	3.205770e-01	1.182504e-02	2.182730e-02
31.72         	3.253504e-01	1.172984e-02	2.217568e-02
31.73         	3.373565e-01	1.167387e-02	2.242564e-02
31.74         	3.225436e-01	1.154545e-02	2.267893e-02
31.75         	3.218325e-01	1.150168e-02	2.275342e-02
31.76         	3.394630e-01	1.143803e-02	2.282190e-02
31.77         	3.268364e-01	1.142432e-02	2.281303e-02
31.78         	3.164916e-01	1.151641e-02	2.275013e-02
31.79         	3.166693e-01	1.170785e-02	2.261855e-02
31.8          	3.326607e-01	1.198453e-02	2.261668e-02
31.81         	3.473856e-01	1.234288e-02	2.254048e-02
31.82         	3.492359e-01	1.267164e-02	2.244721e-02
31.83         	3.475214e-01	1.300873e-02	2.227364e-02
31.84         	3.585366e-01	1.333053e-02	2.202945e-02
31.85         	3.372200e-01	1.369114e-02	2.172370e-02
31.86         	3.451965e-01	1.396744e-02	2.146085e-02
31.87         	3.440892e-01	1.426513e-02	2.122606e-02
31.88         	3.277646e-01	1.450259e-02	2.101546e-02
31.89         	3.164427e-01	1.466315e-02	2.082162e-02
31.9          	2.705715e-01	1.481792e-02	2.064982e-02
31.91         	2.788733e-01	1.487101e-02	2.046565e-02
31.92         	2.543987e-01	1.486072e-02	2.029548e-02
31.93         	2.547582e-01	1.483885e-02	2.014288e-02
31.94         	2.527133e-01	1.480211e-02	1.996406e-02
31.95         	2.426518e-01	1.473589e-02	1.978793e-02
31.96         	2.433696e-01	1.467357e-02	1.964754e-02
31.97         	2.197160e-01	1.459465e-02	1.942924e-02
31.98         	2.190122e-01	1.446124e-02	1.921616e-02
31.99         	2.123828e-01	1.426198e-02	1.900967e-02
32            	2.144913e-01	1.403317e-02	1.877007e-02
32.01         	2.152373e-01	1.376038e-02	1.855976e-02
32.02         	2.176782e-01	1.357370e-02	1.837943e-02
32.03         	2.322566e-01	1.340842e-02	1.830796e-02
32.04         	2.350499e-01	1.321989e-02	1.825673e-02
32.05         	2.399593e-01	1.305276e-02	1.824727e-02
32.06         	2.551130e-01	1.291278e-02	1.832310e-02
32.07         	2.612418e-01	1.281263e-02	1.852925e-02
32.08         	2.373854e-01	1.271229e-02	1.879133e-02
32.09         	2.402637e-01	1.262452e-02	1.912999e-02
32.1          	2.369598e-01	1.249287e-02	1.949591e-02
32.11         	2.466041e-01	1.233853e-02	1.990866e-02
32.12         	2.487718e-01	1.219459e-02	2.038123e-02
32.13         	2.657957e-01	1.203010e-02	2.085261e-02
32.14         	2.822874e-01	1.187586e-02	2.129756e-02
32.15         	3.256126e-01	1.175022e-02	2.173197e-02
32.16         	3.395530e-01	1.161304e-02	2.208879e-02
32.17         	3.553176e-01	1.158543e-02	2.241886e-02
32.18         	3.509125e-01	1.151377e-02	2.266980e-02
32.19         	3.519628e-01	1.146962e-02	2.280425e-02
32.2          	3.483384e-01	1.149689e-02	2.279003e-02
32.21         	3.435827e-01	1.148203e-02	2.266756e-02
32.22         	3.478295e-01	1.153613e-02	2.252209e-02
32.23         	3.461415e-01	1.168469e-02	2.230888e-02
32.24         	3.433759e-01	1.192838e-02	2.215460e-02
32.25         	3.493586e-01	1.226870e-02	2.202943e-02
32.26         	3.436607e-01	1.256527e-02	2.185659e-02
32.27         	3.350819e-01	1.288177e-02	2.163834e-02
32.28         	3.519455e-01	1.316557e-02	2.135841e-02
32.29         	3.163874e-01	1.340791e-02	2.106536e-02
32.3          	3.138137e-01	1.357637e-02	2.072723e-02
32.31         	3.174729e-01	1.380869e-02	2.043381e-02
32.32         	3.159076e-01	1.396546e-02	2.014276e-02
32.33         	3.002355e-01	1.412094e-02	1.998994e-02
32.34         	2.825922e-01	1.419211e-02	1.980885e-02
32.35         	2.928521e-01	1.420519e-02	1.955926e-02
32.36         	2.542669e-01	1.421375e-02	1.935397e-02
32.37         	2.606388e-01	1.419301e-02	1.917003e-02
32.38         	2.569279e-01	1.417454e-02	1.897666e-02
32.39         	2.637260e-01	1.413550e-02	1.874365e-02
32.4          	2.628714e-01	1.410068e-02	1.853982e-02
32.41         	2.511655e-01	1.407010e-02	1.834394e-02
32.42         	2.387961e-01	1.399689e-02	1.812738e-02
32.43         	2.113257e-01	1.387594e-02	1.796431e-02
32.44         	1.919537e-01	1.370831e-02	1.778891e-02
32.45         	1.801454e-01	1.350430e-02	1.763204e-02
32.46         	1.840873e-01	1.322821e-02	1.748929e-02
32.47         	1.972131e-01	1.297961e-02	1.742373e-02
32.48         	2.062611e-01	1.270829e-02	1.739423e-02
32.49         	2.008593e-01	1.243258e-02	1.742541e-02
32.5          	2.120084e-01	1.219113e-02	1.748112e-02
32.51         	2.065401e-01	1.196219e-02	1.759198e-02
32.52         	2.061895e-01	1.174679e-02	1.779935e-02
32.53         	2.153765e-01	1.151140e-02	1.802410e-02
32.54         	2.305009e-01	1.133937e-02	1.838185e-02
32.55         	3.022414e-01	1.115857e-02	1.877214e-02
32.56         	2.962830e-01	1.100980e-02	1.912701e-02
32.57         	2.778873e-01	1.096811e-02	1.942404e-02
32.58         	2.928071e-01	1.088064e-02	1.983356e-02
32.59         	2.927509e-01	1.085954e-02	2.018421e-02
32.6          	3.133243e-01	1.074943e-02	2.064654e-02
32.61         	3.279668e-01	1.072124e-02	2.102677e-02
32.62         	3.411524e-01	1.057400e-02	2.138843e-02
32.63         	3.120306e-01	1.051938e-02	2.156309e-02
32.64         	3.221378e-01	1.041255e-02	2.170338e-02
32.65         	3.246258e-01	1.037613e-02	2.171210e-02
32.66         	3.155984e-01	1.039529e-02	2.169438e-02
32.67         	3.099650e-01	1.053028e-02	2.159477e-02
32.68         	3.110377e-01	1.075778e-02	2.155347e-02
32.69         	3.160289e-01	1.109704e-02	2.151894e-02
32.7          	3.352572e-01	1.139618e-02	2.142869e-02
32.71         	3.519394e-01	1.173337e-02	2.127840e-02
32.72         	3.172948e-01	1.209544e-02	2.108464e-02
32.73         	3.302229e-01	1.243976e-02	2.087923e-02
32.74         	3.057025e-01	1.270983e-02	2.058970e-02
32.75         	3.173995e-01	1.306801e-02	2.037309e-02
32.76         	3.271720e-01	1.333757e-02	2.011395e-02
32.77         	3.270910e-01	1.360080e-02	1.993811e-02
32.78         	3.001478e-01	1.379211e-02	1.968961e-02
32.79         	2.972738e-01	1.384901e-02	1.951056e-02
32.8          	2.764899e-01	1.393597e-02	1.930019e-02
32.81         	2.809810e-01	1.394668e-02	1.917443e-02
32.82         	2.528210e-01	1.390835e-02	1.906922e-02
32.83         	2.416077e-01	1.389416e-02	1.894330e-02
32.84         	2.422013e-01	1.382189e-02	1.880339e-02
32.85         	2.427482e-01	1.374722e-02	1.864896e-02
32.86         	2.586423e-01	1.376668e-02	1.848772e-02
32.87         	2.561765e-01	1.377420e-02	1.830295e-02
32.88         	2.602324e-01	1.376406e-02	1.811218e-02
32.89         	2.550990e-01	1.369094e-02	1.788301e-02
32.9          	2.419586e-01	1.354370e-02	1.771537e-02
32.91         	2.325652e-01	1.342365e-02	1.754187e-02
32.92         	2.362181e-01	1.327333e-02	1.741396e-02
32.93         	2.186488e-01	1.309701e-02	1.735776e-02
32.94         	2.100129e-01	1.291804e-02	1.733539e-02
32.95         	2.172236e-01	1.274504e-02	1.739089e-02
32.96         	2.116621e-01	1.260921e-02	1.753039e-02
32.97         	2.373467e-01	1.247076e-02	1.775116e-02
32.98         	2.831541e-01	1.234092e-02	1.808347e-02
32.99         	2.550638e-01	1.222930e-02	1.846123e-02
33            	2.398752e-01	1.208661e-02	1.883231e-02
33.01         	2.389956e-01	1.190465e-02	1.922580e-02
33.02         	2.666469e-01	1.172359e-02	1.962134e-02
33.03         	2.816743e-01	1.153477e-02	2.003092e-02
33.04         	3.066439e-01	1.139747e-02	2.041319e-02
33.05         	3.320583e-01	1.127739e-02	2.068249e-02
33.06         	3.541225e-01	1.119833e-02	2.103878e-02
33.07         	3.475128e-01	1.113514e-02	2.122252e-02
33.08         	3.378953e-01	1.109397e-02	2.137110e-02
33.09         	3.322381e-01	1.109248e-02	2.139512e-02
33.1          	3.363418e-01	1.110658e-02	2.138791e-02
33.11         	3.412531e-01	1.122556e-02	2.134268e-02
33.12         	3.519014e-01	1.144596e-02	2.134242e-02
33.13         	3.558281e-01	1.173768e-02	2.133384e-02
33.14         	3.557255e-01	1.203309e-02	2.130855e-02
33.15         	3.566090e-01	1.231054e-02	2.118352e-02
33.16         	3.912560e-01	1.265507e-02	2.101123e-02
33.17         	3.570882e-01	1.291401e-02	2.075776e-02
33.18         	3.426272e-01	1.320301e-02	2.052260e-02
33.19         	3.790944e-01	1.346350e-02	2.030536e-02
33.2          	3.330057e-01	1.376613e-02	2.016450e-02
33.21         	3.557317e-01	1.406309e-02	1.999159e-02
33.22         	3.279171e-01	1.422032e-02	1.985027e-02
33.23         	3.212237e-01	1.435400e-02	1.974183e-02
33.24         	2.942414e-01	1.440939e-02	1.956950e-02
33.25         	2.752461e-01	1.441098e-02	1.946330e-02
33.26         	2.618375e-01	1.440709e-02	1.936579e-02
33.27         	2.553032e-01	1.433172e-02	1.926100e-02
33.28         	2.329748e-01	1.420929e-02	1.914535e-02
33.29         	2.433812e-01	1.406380e-02	1.902006e-02
33.3          	2.321612e-01	1.397430e-02	1.890212e-02
33.31         	2.453760e-01	1.389887e-02	1.878544e-02
33.32         	2.543256e-01	1.382292e-02	1.870188e-02
33.33         	2.721794e-01	1.373613e-02	1.855494e-02
33.34         	2.762837e-01	1.367447e-02	1.848824e-02
33.35         	3.054184e-01	1.358072e-02	1.832626e-02
33.36         	3.019393e-01	1.348002e-02	1.820973e-02
33.37         	2.990056e-01	1.333866e-02	1.813710e-02
33.38         	2.761256e-01	1.317054e-02	1.813218e-02
33.39         	2.667236e-01	1.300884e-02	1.817655e-02
33.4          	2.548259e-01	1.286907e-02	1.827770e-02
33.41         	2.448273e-01	1.274986e-02	1.848352e-02
33.42         	2.396874e-01	1.263081e-02	1.872643e-02
33.43         	2.254176e-01	1.248127e-02	1.903913e-02
33.44         	2.275026e-01	1.229981e-02	1.942853e-02
33.45         	2.286529e-01	1.211022e-02	1.988745e-02
33.46         	2.367477e-01	1.190802e-02	2.032992e-02
33.47         	2.612825e-01	1.172460e-02	2.077334e-02
33.48         	3.006727e-01	1.157107e-02	2.123970e-02
33.49         	3.187886e-01	1.142938e-02	2.158858e-02
33.5          	3.457352e-01	1.136895e-02	2.189257e-02
33.51         	3.727954e-01	1.130387e-02	2.211095e-02
33.52         	3.644206e-01	1.123953e-02	2.220026e-02
33.53         	3.514978e-01	1.120815e-02	2.222504e-02
33.54         	3.449935e-01	1.123907e-02	2.222482e-02
33.55         	3.662748e-01	1.133393e-02	2.216784e-02
33.56         	3.470817e-01	1.153241e-02	2.217536e-02
33.57         	3.551201e-01	1.177244e-02	2.210391e-02
33.58         	3.879161e-01	1.204312e-02	2.199406e-02
33.59         	3.674765e-01	1.232902e-02	2.189315e-02
33.6          	3.601275e-01	1.263136e-02	2.175350e-02
33.61         	4.034365e-01	1.293650e-02	2.152626e-02
33.62         	3.391806e-01	1.321155e-02	2.127361e-02
33.63         	3.392221e-01	1.360151e-02	2.107914e-02
33.64         	3.618164e-01	1.386601e-02	2.082302e-02
33.65         	3.409002e-01	1.416886e-02	2.063435e-02
33.66         	3.525148e-01	1.446484e-02	2.043812e-02
33.67         	3.357307e-01	1.464014e-02	2.026507e-02
33.68         	2.962196e-01	1.481250e-02	2.014413e-02
33.69         	3.072573e-01	1.488925e-02	1.992165e-02
33.7          	2.548152e-01	1.493703e-02	1.983596e-02
33.71         	2.703757e-01	1.493900e-02	1.967327e-02
33.72         	2.473833e-01	1.487566e-02	1.954878e-02
33.73         	2.487158e-01	1.477585e-02	1.939652e-02
33.74         	2.196100e-01	1.472785e-02	1.928876e-02
33.75         	2.280820e-01	1.461521e-02	1.914244e-02
33.76         	2.178978e-01	1.449073e-02	1.901481e-02
33.77         	2.164949e-01	1.440753e-02	1.888564e-02
33.78         	2.356958e-01	1.431971e-02	1.878597e-02
33.79         	2.562536e-01	1.422484e-02	1.873926e-02
33.8          	2.885114e-01	1.416702e-02	1.870633e-02
33.81         	3.003039e-01	1.416459e-02	1.871286e-02
33.82         	2.856434e-01	1.413498e-02	1.875022e-02
33.83         	2.731378e-01	1.402960e-02	1.877339e-02
33.84         	2.589551e-01	1.388095e-02	1.884713e-02
33.85         	2.436643e-01	1.371916e-02	1.898777e-02
33.86         	2.422192e-01	1.355156e-02	1.916067e-02
33.87         	2.300164e-01	1.340556e-02	1.937886e-02
33.88         	2.293786e-01	1.328970e-02	1.968740e-02
33.89         	2.330482e-01	1.315315e-02	2.004999e-02
33.9          	2.351644e-01	1.298644e-02	2.045239e-02
33.91         	2.422522e-01	1.277438e-02	2.090606e-02
33.92         	2.688111e-01	1.256657e-02	2.130325e-02
33.93         	3.040131e-01	1.232611e-02	2.168878e-02
33.94         	3.197245e-01	1.212738e-02	2.204020e-02
33.95         	3.475288e-01	1.201507e-02	2.230017e-02
33.96         	3.586811e-01	1.188875e-02	2.245523e-02
33.97         	3.696479e-01	1.180197e-02	2.249792e-02
33.98         	3.442002e-01	1.175718e-02	2.252823e-02
33.99         	3.372247e-01	1.184101e-02	2.250444e-02
34            	3.514940e-01	1.197934e-02	2.248414e-02
34.01         	3.618906e-01	1.223342e-02	2.247121e-02
34.02         	3.765772e-01	1.242489e-02	2.241706e-02
34.03         	3.478816e-01	1.268874e-02	2.230662e-02
34.04         	3.805665e-01	1.297692e-02	2.206859e-02
34.05         	3.420134e-01	1.319795e-02	2.182202e-02
34.06         	3.442963e-01	1.351179e-02	2.156481e-02
34.07         	3.653375e-01	1.375433e-02	2.126890e-02
34.08         	3.376335e-01	1.404272e-02	2.102029e-02
34.09         	3.626396e-01	1.430542e-02	2.069920e-02
34.1          	3.404981e-01	1.454436e-02	2.054844e-02
34.11         	3.301166e-01	1.474426e-02	2.030787e-02
34.12         	2.949358e-01	1.485814e-02	2.013930e-02
34.13         	2.876960e-01	1.492941e-02	1.998518e-02
34.14         	2.794840e-01	1.494081e-02	1.983481e-02
34.15         	2.541871e-01	1.488491e-02	1.967159e-02
34.16         	2.443694e-01	1.481630e-02	1.950463e-02
34.17         	2.380018e-01	1.468830e-02	1.935247e-02
34.18         	2.161970e-01	1.456471e-02	1.921009e-02
34.19         	2.223725e-01	1.450578e-02	1.906237e-02
34.2          	2.309211e-01	1.439705e-02	1.892219e-02
34.21         	2.523668e-01	1.430292e-02	1.879777e-02
34.22         	2.695352e-01	1.423961e-02	1.865337e-02
34.23         	2.744073e-01	1.417601e-02	1.858128e-02
34.24         	2.875568e-01	1.406984e-02	1.846336e-02
34.25         	2.745865e-01	1.386759e-02	1.836558e-02
34.26         	2.516781e-01	1.367556e-02	1.832664e-02
34.27         	2.338881e-01	1.348321e-02	1.827467e-02
34.28         	2.142684e-01	1.325777e-02	1.831264e-02
34.29         	2.002790e-01	1.304778e-02	1.837156e-02
34.3          	2.165935e-01	1.284493e-02	1.849120e-02
34.31         	2.252694e-01	1.263999e-02	1.867274e-02
34.32         	2.507666e-01	1.244898e-02	1.897360e-02
34.33         	2.859548e-01	1.227186e-02	1.935255e-02
34.34         	2.663170e-01	1.213616e-02	1.973890e-02
34.35         	2.641601e-01	1.201281e-02	2.004569e-02
34.36         	2.668400e-01	1.179714e-02	2.042827e-02
34.37         	3.042305e-01	1.159388e-02	2.080355e-02
34.38         	3.090172e-01	1.136984e-02	2.110520e-02
34.39         	3.260918e-01	1.118722e-02	2.140233e-02
34.4          	3.224173e-01	1.107934e-02	2.157524e-02
34.41         	3.320829e-01	1.096426e-02	2.177532e-02
34.42         	3.356023e-01	1.090194e-02	2.185592e-02
34.43         	3.253771e-01	1.083230e-02	2.194499e-02
34.44         	3.107613e-01	1.090494e-02	2.195572e-02
34.45         	3.287581e-01	1.103988e-02	2.194954e-02
34.46         	3.180872e-01	1.126167e-02	2.197888e-02
34.47         	3.338910e-01	1.152414e-02	2.197505e-02
34.48         	3.591515e-01	1.183539e-02	2.192748e-02
34.49         	3.360738e-01	1.208811e-02	2.178619e-02
34.5          	3.648660e-01	1.234717e-02	2.155804e-02
34.51         	3.497011e-01	1.267894e-02	2.134383e-02
34.52         	3.492547e-01	1.298553e-02	2.105495e-02
34.53         	3.384270e-01	1.333275e-02	2.079049e-02
34.54         	3.496490e-01	1.364746e-02	2.053771e-02
34.55         	3.357765e-01	1.397327e-02	2.036640e-02
34.56         	2.950700e-01	1.427495e-02	2.023904e-02
34.57         	2.925682e-01	1.447403e-02	2.015419e-02
34.58         	2.617480e-01	1.463883e-02	2.003141e-02
34.59         	2.527119e-01	1.469504e-02	1.992709e-02
34.6          	2.490449e-01	1.471776e-02	1.982056e-02
34.61         	2.380396e-01	1.474035e-02	1.969089e-02
34.62         	2.355920e-01	1.471684e-02	1.954038e-02
34.63         	2.353882e-01	1.470678e-02	1.945725e-02
34.64         	2.346655e-01	1.465793e-02	1.932568e-02
34.65         	2.393249e-01	1.459855e-02	1.920578e-02
34.66         	2.254282e-01	1.448364e-02	1.909572e-02
34.67         	2.121503e-01	1.434192e-02	1.898208e-02
34.68         	2.046862e-01	1.415677e-02	1.886867e-02
34.69         	1.992531e-01	1.395639e-02	1.873035e-02
34.7          	2.060480e-01	1.378848e-02	1.860928e-02
34.71         	2.003803e-01	1.365352e-02	1.850814e-02
34.72         	2.006640e-01	1.352488e-02	1.848414e-02
34.73         	1.895676e-01	1.340321e-02	1.851181e-02
34.74         	1.963911e-01	1.329408e-02	1.860175e-02
34.75         	2.075930e-01	1.321292e-02	1.880728e-02
34.76         	2.300830e-01	1.311129e-02	1.903183e-02
34.77         	2.588388e-01	1.299787e-02	1.933148e-02
34.78         	2.737544e-01	1.287945e-02	1.970859e-02
34.79         	2.755385e-01	1.277665e-02	2.004100e-02
34.8          	2.673365e-01	1.269683e-02	2.044063e-02
34.81         	2.754060e-01	1.263153e-02	2.082354e-02
34.82         	2.834207e-01	1.249161e-02	2.116835e-02
34.83         	3.070875e-01	1.234484e-02	2.156785e-02
34.84         	3.308102e-01	1.220189e-02	2.188575e-02
34.85         	3.412107e-01	1.204580e-02	2.227538e-02
34.86         	3.562731e-01	1.195140e-02	2.254414e-02
34.87         	3.570729e-01	1.188344e-02	2.275984e-02
34.88         	3.484758e-01	1.182635e-02	2.285797e-02
34.89         	3.601323e-01	1.179560e-02	2.285392e-02
34.9          	3.599005e-01	1.183124e-02	2.275549e-02
34.91         	3.390381e-01	1.191472e-02	2.261540e-02
34.92         	3.369020e-01	1.216638e-02	2.244053e-02
34.93         	3.507967e-01	1.248631e-02	2.231527e-02
34.94         	3.666126e-01	1.290092e-02	2.225651e-02
34.95         	3.382037e-01	1.323777e-02	2.212240e-02
34.96         	3.422944e-01	1.358614e-02	2.192009e-02
34.97         	3.561504e-01	1.392303e-02	2.166914e-02
34.98         	3.393035e-01	1.422574e-02	2.139524e-02
34.99         	3.466976e-01	1.442912e-02	2.106171e-02
35            	3.334146e-01	1.465507e-02	2.074459e-02
35.01         	3.263483e-01	1.483348e-02	2.053576e-02
35.02         	2.991996e-01	1.494994e-02	2.030073e-02
35.03         	2.739106e-01	1.509264e-02	2.015553e-02
35.04         	2.776669e-01	1.513719e-02	1.999511e-02
35.05         	2.494126e-01	1.511282e-02	1.982849e-02
35.06         	2.341835e-01	1.509809e-02	1.965089e-02
35.07         	2.379372e-01	1.502645e-02	1.951516e-02
35.08         	2.389173e-01	1.497164e-02	1.936687e-02
35.09         	2.482800e-01	1.489022e-02	1.919384e-02
35.1          	2.557187e-01	1.480102e-02	1.906048e-02
35.11         	2.408825e-01	1.466578e-02	1.887219e-02
35.12         	2.389486e-01	1.449659e-02	1.872271e-02
35.13         	2.306879e-01	1.426229e-02	1.850600e-02
35.14         	2.266889e-01	1.400601e-02	1.837419e-02
35.15         	2.213006e-01	1.374281e-02	1.825052e-02
35.16         	2.184718e-01	1.352414e-02	1.819425e-02
35.17         	2.065306e-01	1.328377e-02	1.820398e-02
35.18         	2.023883e-01	1.304943e-02	1.825310e-02
35.19         	2.021044e-01	1.282320e-02	1.835524e-02
35.2          	2.071178e-01	1.261377e-02	1.853014e-02
35.21         	2.260037e-01	1.242012e-02	1.880002e-02
35.22         	2.614093e-01	1.223258e-02	1.917092e-02
35.23         	2.879705e-01	1.207585e-02	1.960983e-02
35.24         	2.677488e-01	1.196348e-02	1.995223e-02
35.25         	2.769285e-01	1.187075e-02	2.036251e-02
35.26         	2.854431e-01	1.172502e-02	2.076049e-02
35.27         	3.038203e-01	1.159588e-02	2.111749e-02
35.28         	3.154876e-01	1.145900e-02	2.154165e-02
35.29         	3.297310e-01	1.138948e-02	2.180844e-02
35.3          	3.271190e-01	1.124732e-02	2.211203e-02
35.31         	3.253541e-01	1.118945e-02	2.233628e-02
35.32         	3.173104e-01	1.113027e-02	2.246973e-02
35.33         	3.187538e-01	1.110581e-02	2.251376e-02
35.34         	3.438205e-01	1.111746e-02	2.246364e-02
35.35         	3.310026e-01	1.119205e-02	2.245919e-02
35.36         	3.306751e-01	1.141727e-02	2.238398e-02
35.37         	3.304722e-01	1.169480e-02	2.229273e-02
35.38         	3.453452e-01	1.202542e-02	2.224365e-02
35.39         	3.473974e-01	1.232706e-02	2.215589e-02
35.4          	3.404598e-01	1.262330e-02	2.194295e-02
35.41         	3.726076e-01	1.293132e-02	2.172759e-02
35.42         	3.411631e-01	1.325432e-02	2.146270e-02
35.43         	3.463397e-01	1.348161e-02	2.116454e-02
35.44         	3.441005e-01	1.381631e-02	2.087955e-02
35.45         	3.267954e-01	1.401459e-02	2.058707e-02
35.46         	3.287061e-01	1.426206e-02	2.039403e-02
35.47         	3.045605e-01	1.445937e-02	2.021457e-02
35.48         	2.897397e-01	1.456433e-02	2.008388e-02
35.49         	2.683152e-01	1.460315e-02	1.988663e-02
35.5          	2.657482e-01	1.464954e-02	1.979751e-02
35.51         	2.602327e-01	1.460319e-02	1.962691e-02
35.52         	2.703928e-01	1.454709e-02	1.945701e-02
35.53         	2.703223e-01	1.451296e-02	1.929578e-02
35.54         	2.756312e-01	1.450654e-02	1.912699e-02
35.55         	2.628725e-01	1.447362e-02	1.890166e-02
35.56         	2.396933e-01	1.437468e-02	1.869077e-02
35.57         	2.200772e-01	1.423158e-02	1.852275e-02
35.58         	2.001499e-01	1.401856e-02	1.836835e-02
35.59         	1.895372e-01	1.378932e-02	1.819361e-02
35.6          	1.916614e-01	1.360969e-02	1.807022e-02
35.61         	2.002482e-01	1.338458e-02	1.800154e-02
35.62         	2.122865e-01	1.314786e-02	1.797056e-02
35.63         	2.361717e-01	1.291123e-02	1.800880e-02
35.64         	2.520491e-01	1.267244e-02	1.806921e-02
35.65         	2.522368e-01	1.244774e-02	1.820307e-02
35.66         	2.453587e-01	1.221110e-02	1.840705e-02
35.67         	2.371433e-01	1.198861e-02	1.866960e-02
35.68         	2.554830e-01	1.178042e-02	1.893745e-02
35.69         	2.759077e-01	1.160253e-02	1.931861e-02
35.7          	2.851186e-01	1.144879e-02	1.964313e-02
35.71         	2.830742e-01	1.142500e-02	1.988473e-02
35.72         	3.008603e-01	1.134694e-02	2.025434e-02
35.73         	3.135480e-01	1.138363e-02	2.057451e-02
35.74         	3.487641e-01	1.134607e-02	2.090639e-02
35.75         	3.176927e-01	1.125728e-02	2.125377e-02
35.76         	3.403370e-01	1.127001e-02	2.150316e-02
35.77         	3.495024e-01	1.116541e-02	2.170245e-02
35.78         	3.348296e-01	1.111958e-02	2.178706e-02
35.79         	3.370007e-01	1.108406e-02	2.181860e-02
35.8          	3.445182e-01	1.108350e-02	2.181216e-02
35.81         	3.200479e-01	1.119073e-02	2.170227e-02
35.82         	3.178042e-01	1.140334e-02	2.162971e-02
35.83         	3.274080e-01	1.169097e-02	2.154558e-02
35.84         	3.234389e-01	1.203952e-02	2.146316e-02
35.85         	3.578298e-01	1.242164e-02	2.135054e-02
35.86         	3.320085e-01	1.275289e-02	2.116742e-02
35.87         	3.389980e-01	1.307774e-02	2.091563e-02
