# Residuals   
# Time        	p             	Ux            	Uy            
26.11         	3.580412e-01	1.421583e-02	2.070335e-02
26.12         	3.113697e-01	1.438808e-02	2.053737e-02
26.13         	3.015364e-01	1.449310e-02	2.037710e-02
26.14         	2.706166e-01	1.456666e-02	2.021968e-02
26.15         	2.699620e-01	1.458019e-02	2.007241e-02
26.16         	2.454148e-01	1.457256e-02	1.994438e-02
26.17         	2.554810e-01	1.448827e-02	1.980538e-02
26.18         	2.225441e-01	1.443411e-02	1.968990e-02
26.19         	2.387105e-01	1.439516e-02	1.956603e-02
26.20         	2.494670e-01	1.431329e-02	1.941478e-02
26.21         	2.646971e-01	1.423681e-02	1.927617e-02
26.22         	2.761751e-01	1.413281e-02	1.914662e-02
26.23         	2.634130e-01	1.401234e-02	1.898732e-02
26.24         	2.728368e-01	1.384893e-02	1.880418e-02
26.25         	2.611833e-01	1.363360e-02	1.870911e-02
26.26         	2.500026e-01	1.343548e-02	1.860646e-02
26.27         	2.487229e-01	1.323223e-02	1.855097e-02
26.28         	2.343202e-01	1.300997e-02	1.855402e-02
26.29         	2.163663e-01	1.279269e-02	1.858061e-02
26.30         	2.123475e-01	1.262058e-02	1.866760e-02
26.31         	2.298444e-01	1.245026e-02	1.884788e-02
26.32         	2.670612e-01	1.228120e-02	1.910640e-02
26.33         	2.861736e-01	1.212405e-02	1.948306e-02
26.34         	2.630707e-01	1.200190e-02	1.987195e-02
26.35         	2.651029e-01	1.188745e-02	2.025094e-02
26.36         	2.676870e-01	1.173540e-02	2.062099e-02
26.37         	2.890459e-01	1.158146e-02	2.102292e-02
26.38         	3.242778e-01	1.142664e-02	2.133904e-02
26.39         	3.153963e-01	1.128626e-02	2.165707e-02
26.40         	3.447673e-01	1.121506e-02	2.192668e-02
26.41         	3.523683e-01	1.116353e-02	2.207419e-02
26.42         	3.467757e-01	1.110929e-02	2.222726e-02
26.43         	3.441875e-01	1.110042e-02	2.224660e-02
26.44         	3.399651e-01	1.109707e-02	2.223959e-02
26.45         	3.314542e-01	1.114705e-02	2.213143e-02
26.46         	3.347690e-01	1.133995e-02	2.206430e-02
26.47         	3.412292e-01	1.160830e-02	2.199397e-02
26.48         	3.486901e-01	1.194010e-02	2.193897e-02
26.49         	3.394234e-01	1.223254e-02	2.185001e-02
26.50         	3.563021e-01	1.254986e-02	2.161742e-02
26.51         	3.413396e-01	1.289067e-02	2.141917e-02
26.52         	3.372541e-01	1.319029e-02	2.112620e-02
26.53         	3.219540e-01	1.350885e-02	2.086616e-02
26.54         	3.208713e-01	1.378437e-02	2.063481e-02
26.55         	3.202077e-01	1.405786e-02	2.043275e-02
26.56         	3.257852e-01	1.432643e-02	2.021945e-02
26.57         	3.063722e-01	1.452867e-02	2.012765e-02
26.58         	2.939047e-01	1.463814e-02	1.996997e-02
26.59         	2.609393e-01	1.468811e-02	1.979087e-02
26.60         	2.544218e-01	1.470924e-02	1.960978e-02
26.61         	2.514116e-01	1.470166e-02	1.943714e-02
26.62         	2.631944e-01	1.466654e-02	1.928204e-02
26.63         	2.798950e-01	1.467232e-02	1.910375e-02
26.64         	2.845764e-01	1.467249e-02	1.895918e-02
26.65         	2.693657e-01	1.460267e-02	1.876160e-02
26.66         	2.437666e-01	1.448739e-02	1.862996e-02
26.67         	2.169973e-01	1.436007e-02	1.845674e-02
26.68         	2.000514e-01	1.422288e-02	1.833014e-02
26.69         	1.983823e-01	1.401807e-02	1.819504e-02
26.70         	2.161355e-01	1.378917e-02	1.811194e-02
26.71         	2.282990e-01	1.358382e-02	1.809793e-02
26.72         	2.617246e-01	1.334401e-02	1.812227e-02
26.73         	2.492165e-01	1.312195e-02	1.820098e-02
26.74         	2.660612e-01	1.289700e-02	1.831077e-02
26.75         	2.470837e-01	1.266972e-02	1.846501e-02
26.76         	2.380655e-01	1.245842e-02	1.869631e-02
26.77         	2.381312e-01	1.223277e-02	1.894005e-02
26.78         	2.637053e-01	1.201197e-02	1.918314e-02
26.79         	2.676232e-01	1.182151e-02	1.950465e-02
26.80         	2.812714e-01	1.164701e-02	1.982420e-02
26.81         	2.756567e-01	1.151750e-02	2.005971e-02
26.82         	2.942686e-01	1.150811e-02	2.024204e-02
26.83         	3.094152e-01	1.144061e-02	2.056813e-02
26.84         	3.265338e-01	1.145632e-02	2.086948e-02
26.85         	3.516912e-01	1.139603e-02	2.124183e-02
26.86         	3.394453e-01	1.139056e-02	2.150098e-02
26.87         	3.575705e-01	1.132304e-02	2.170765e-02
26.88         	3.725759e-01	1.127752e-02	2.186939e-02
26.89         	3.471369e-01	1.124640e-02	2.196790e-02
26.90         	3.372543e-01	1.123966e-02	2.199003e-02
26.91         	3.387293e-01	1.133083e-02	2.196071e-02
26.92         	3.349828e-01	1.144168e-02	2.187694e-02
26.93         	3.314861e-01	1.163614e-02	2.176226e-02
26.94         	3.233844e-01	1.188558e-02	2.158875e-02
26.95         	3.399537e-01	1.217296e-02	2.134295e-02
26.96         	3.158325e-01	1.253197e-02	2.113061e-02
26.97         	3.291402e-01	1.289241e-02	2.088187e-02
26.98         	3.162786e-01	1.329632e-02	2.067081e-02
26.99         	3.228082e-01	1.361450e-02	2.040864e-02
27.00         	3.166336e-01	1.394759e-02	2.020227e-02
27.01         	3.290322e-01	1.416997e-02	2.002037e-02
27.02         	2.956558e-01	1.427941e-02	1.979872e-02
27.03         	2.799288e-01	1.437645e-02	1.957465e-02
27.04         	2.785111e-01	1.437655e-02	1.940255e-02
27.05         	2.454236e-01	1.436227e-02	1.921007e-02
27.06         	2.360094e-01	1.431508e-02	1.900860e-02
27.07         	2.362752e-01	1.421393e-02	1.884179e-02
27.08         	2.337713e-01	1.415793e-02	1.872361e-02
27.09         	2.390785e-01	1.404868e-02	1.855508e-02
27.10         	2.296112e-01	1.393108e-02	1.839683e-02
27.11         	2.245344e-01	1.382460e-02	1.824739e-02
27.12         	2.213869e-01	1.364045e-02	1.807993e-02
27.13         	2.216558e-01	1.344993e-02	1.793033e-02
27.14         	2.241011e-01	1.320701e-02	1.775549e-02
27.15         	2.300138e-01	1.301208e-02	1.763941e-02
27.16         	2.317446e-01	1.285334e-02	1.756355e-02
27.17         	2.305890e-01	1.272510e-02	1.752807e-02
27.18         	2.418495e-01	1.263903e-02	1.756614e-02
27.19         	2.427169e-01	1.259397e-02	1.770940e-02
27.20         	2.294990e-01	1.251757e-02	1.793241e-02
27.21         	2.147313e-01	1.243539e-02	1.821662e-02
27.22         	2.149729e-01	1.231850e-02	1.854355e-02
27.23         	2.254997e-01	1.217427e-02	1.894112e-02
27.24         	2.259656e-01	1.195053e-02	1.935602e-02
27.25         	2.381363e-01	1.175593e-02	1.982767e-02
27.26         	2.556001e-01	1.155194e-02	2.022019e-02
27.27         	2.901800e-01	1.134492e-02	2.066997e-02
27.28         	3.023750e-01	1.122494e-02	2.105611e-02
27.29         	3.379892e-01	1.109189e-02	2.142837e-02
27.30         	3.649516e-01	1.104230e-02	2.173575e-02
27.31         	3.492706e-01	1.097803e-02	2.196206e-02
27.32         	3.517555e-01	1.096517e-02	2.210852e-02
27.33         	3.590418e-01	1.097946e-02	2.207090e-02
27.34         	3.575097e-01	1.099415e-02	2.196774e-02
27.35         	3.651983e-01	1.108582e-02	2.183228e-02
27.36         	3.450122e-01	1.126894e-02	2.169572e-02
27.37         	3.614941e-01	1.155268e-02	2.159878e-02
27.38         	3.760650e-01	1.191076e-02	2.145903e-02
27.39         	3.366668e-01	1.224368e-02	2.130571e-02
27.40         	3.603512e-01	1.262317e-02	2.108788e-02
27.41         	3.590073e-01	1.292459e-02	2.087527e-02
27.42         	3.329300e-01	1.322759e-02	2.064365e-02
27.43         	3.450442e-01	1.344062e-02	2.036795e-02
27.44         	3.376032e-01	1.369643e-02	2.008927e-02
27.45         	3.347145e-01	1.387127e-02	1.985437e-02
27.46         	2.990448e-01	1.399508e-02	1.968415e-02
27.47         	2.684426e-01	1.410302e-02	1.949830e-02
27.48         	2.639835e-01	1.417464e-02	1.935489e-02
27.49         	2.346308e-01	1.418293e-02	1.922290e-02
27.50         	2.367560e-01	1.417728e-02	1.907965e-02
27.51         	2.264349e-01	1.412190e-02	1.893486e-02
27.52         	2.225177e-01	1.403874e-02	1.879742e-02
27.53         	2.377631e-01	1.400463e-02	1.866562e-02
27.54         	2.582584e-01	1.396045e-02	1.854653e-02
27.55         	2.714133e-01	1.390492e-02	1.841792e-02
27.56         	2.589862e-01	1.379304e-02	1.826873e-02
27.57         	2.389612e-01	1.364734e-02	1.813573e-02
27.58         	2.270226e-01	1.344579e-02	1.804952e-02
27.59         	2.045587e-01	1.324379e-02	1.796895e-02
27.60         	1.984242e-01	1.307645e-02	1.790054e-02
27.61         	1.956033e-01	1.290049e-02	1.791716e-02
27.62         	1.982762e-01	1.270719e-02	1.797426e-02
27.63         	2.270528e-01	1.250420e-02	1.807560e-02
27.64         	2.552874e-01	1.232437e-02	1.823434e-02
27.65         	2.393422e-01	1.209493e-02	1.843008e-02
27.66         	2.591765e-01	1.186647e-02	1.865084e-02
27.67         	2.486040e-01	1.163761e-02	1.892621e-02
27.68         	2.659321e-01	1.142281e-02	1.925394e-02
27.69         	2.693911e-01	1.124174e-02	1.959786e-02
27.70         	2.609120e-01	1.118348e-02	1.983862e-02
27.71         	2.757283e-01	1.111059e-02	2.022361e-02
27.72         	2.881041e-01	1.106483e-02	2.060799e-02
27.73         	3.007796e-01	1.101516e-02	2.103083e-02
27.74         	3.256795e-01	1.098600e-02	2.131347e-02
27.75         	3.321898e-01	1.087193e-02	2.165853e-02
27.76         	3.393606e-01	1.082379e-02	2.184922e-02
27.77         	3.343785e-01	1.072062e-02	2.204272e-02
27.78         	3.411904e-01	1.068528e-02	2.219473e-02
27.79         	3.247381e-01	1.066401e-02	2.223013e-02
27.80         	3.237407e-01	1.078364e-02	2.221987e-02
27.81         	3.200584e-01	1.098624e-02	2.227670e-02
27.82         	3.292073e-01	1.126278e-02	2.225027e-02
27.83         	3.636798e-01	1.154826e-02	2.221150e-02
27.84         	3.338043e-01	1.185751e-02	2.206713e-02
27.85         	3.534001e-01	1.221718e-02	2.195692e-02
27.86         	3.589881e-01	1.252350e-02	2.173197e-02
27.87         	3.450686e-01	1.290120e-02	2.152909e-02
27.88         	3.526419e-01	1.324807e-02	2.125393e-02
27.89         	3.581549e-01	1.360472e-02	2.101186e-02
27.90         	3.340179e-01	1.394253e-02	2.074238e-02
27.91         	3.113822e-01	1.421477e-02	2.057001e-02
27.92         	2.707657e-01	1.442440e-02	2.038651e-02
27.93         	2.838102e-01	1.452686e-02	2.024235e-02
27.94         	2.565778e-01	1.454995e-02	2.008335e-02
27.95         	2.465372e-01	1.457123e-02	1.990926e-02
27.96         	2.400724e-01	1.454091e-02	1.977479e-02
27.97         	2.422291e-01	1.451598e-02	1.967663e-02
27.98         	2.548424e-01	1.445015e-02	1.953957e-02
27.99         	2.649044e-01	1.441835e-02	1.938748e-02
28.00         	2.622779e-01	1.433111e-02	1.925989e-02
28.01         	2.397592e-01	1.417532e-02	1.910691e-02
28.02         	2.364396e-01	1.398763e-02	1.892622e-02
28.03         	2.283341e-01	1.378380e-02	1.874615e-02
28.04         	2.278547e-01	1.357617e-02	1.859530e-02
28.05         	2.254401e-01	1.339950e-02	1.845639e-02
28.06         	2.143255e-01	1.323067e-02	1.840197e-02
28.07         	1.951018e-01	1.304576e-02	1.836664e-02
28.08         	2.012082e-01	1.284867e-02	1.840300e-02
28.09         	2.003339e-01	1.267540e-02	1.847086e-02
28.10         	2.014323e-01	1.249397e-02	1.859614e-02
28.11         	2.197057e-01	1.232788e-02	1.881809e-02
28.12         	2.298660e-01	1.215855e-02	1.906209e-02
28.13         	2.813712e-01	1.200282e-02	1.944762e-02
28.14         	2.659961e-01	1.188248e-02	1.979987e-02
28.15         	2.531168e-01	1.181456e-02	2.012957e-02
28.16         	2.631679e-01	1.170120e-02	2.057014e-02
28.17         	2.777507e-01	1.162972e-02	2.091865e-02
28.18         	3.069148e-01	1.151329e-02	2.133758e-02
28.19         	3.266709e-01	1.145024e-02	2.164395e-02
28.20         	3.322573e-01	1.134880e-02	2.197695e-02
28.21         	3.442298e-01	1.133169e-02	2.221298e-02
28.22         	3.406061e-01	1.129016e-02	2.242641e-02
28.23         	3.429192e-01	1.128674e-02	2.245010e-02
28.24         	3.339001e-01	1.125645e-02	2.243389e-02
28.25         	3.445913e-01	1.128418e-02	2.233518e-02
28.26         	3.441098e-01	1.143901e-02	2.225238e-02
28.27         	3.574147e-01	1.168042e-02	2.213715e-02
28.28         	3.433907e-01	1.198213e-02	2.205683e-02
28.29         	3.585698e-01	1.230795e-02	2.195338e-02
28.30         	3.741923e-01	1.267026e-02	2.175447e-02
28.31         	3.480608e-01	1.296026e-02	2.158317e-02
28.32         	3.555454e-01	1.328268e-02	2.133801e-02
28.33         	3.503790e-01	1.354696e-02	2.112142e-02
28.34         	3.483084e-01	1.377973e-02	2.089607e-02
28.35         	3.484747e-01	1.403405e-02	2.070166e-02
28.36         	3.323191e-01	1.422139e-02	2.057149e-02
28.37         	2.947133e-01	1.435133e-02	2.041208e-02
28.38         	2.930082e-01	1.442041e-02	2.022683e-02
28.39         	2.617388e-01	1.440500e-02	2.005784e-02
28.40         	2.539053e-01	1.441654e-02	1.988001e-02
28.41         	2.588461e-01	1.438472e-02	1.976710e-02
28.42         	2.374585e-01	1.430110e-02	1.960964e-02
28.43         	2.297847e-01	1.423260e-02	1.942325e-02
28.44         	2.154143e-01	1.416455e-02	1.924231e-02
28.45         	2.254560e-01	1.407258e-02	1.906224e-02
28.46         	2.352128e-01	1.394793e-02	1.883706e-02
28.47         	2.399823e-01	1.379900e-02	1.865628e-02
28.48         	2.298454e-01	1.357199e-02	1.844735e-02
28.49         	2.391399e-01	1.338359e-02	1.830568e-02
28.50         	2.380947e-01	1.320808e-02	1.818813e-02
28.51         	2.440217e-01	1.303604e-02	1.818191e-02
28.52         	2.316012e-01	1.283147e-02	1.815622e-02
28.53         	2.359952e-01	1.264955e-02	1.819434e-02
28.54         	2.426793e-01	1.246430e-02	1.830122e-02
28.55         	2.634122e-01	1.233292e-02	1.852564e-02
28.56         	2.809335e-01	1.219544e-02	1.885078e-02
28.57         	2.691817e-01	1.209684e-02	1.920793e-02
28.58         	2.604868e-01	1.196253e-02	1.957565e-02
28.59         	2.566367e-01	1.179413e-02	2.001847e-02
28.60         	2.619938e-01	1.164256e-02	2.047842e-02
28.61         	2.876705e-01	1.147710e-02	2.088592e-02
28.62         	3.055926e-01	1.130959e-02	2.130176e-02
28.63         	3.544306e-01	1.121124e-02	2.168190e-02
28.64         	3.427300e-01	1.108027e-02	2.198799e-02
28.65         	3.519512e-01	1.104768e-02	2.221286e-02
28.66         	3.402125e-01	1.104186e-02	2.235634e-02
28.67         	3.322641e-01	1.100894e-02	2.244115e-02
28.68         	3.366298e-01	1.101711e-02	2.236450e-02
28.69         	3.331111e-01	1.109422e-02	2.228315e-02
28.70         	3.375473e-01	1.126572e-02	2.220157e-02
28.71         	3.286791e-01	1.152133e-02	2.217333e-02
28.72         	3.327345e-01	1.182524e-02	2.207341e-02
28.73         	3.675710e-01	1.215217e-02	2.195422e-02
28.74         	3.502762e-01	1.249047e-02	2.181127e-02
28.75         	3.408448e-01	1.281583e-02	2.154427e-02
28.76         	3.803873e-01	1.310568e-02	2.126774e-02
28.77         	3.117922e-01	1.343549e-02	2.103175e-02
28.78         	3.251008e-01	1.373940e-02	2.081074e-02
28.79         	3.300599e-01	1.401511e-02	2.056088e-02
28.80         	3.227044e-01	1.430142e-02	2.042969e-02
28.81         	3.270584e-01	1.451380e-02	2.022670e-02
28.82         	3.031876e-01	1.460644e-02	2.007664e-02
28.83         	3.168518e-01	1.467905e-02	1.985550e-02
28.84         	2.645455e-01	1.469491e-02	1.972954e-02
28.85         	2.906110e-01	1.468190e-02	1.954494e-02
28.86         	2.448708e-01	1.457706e-02	1.936267e-02
28.87         	2.359695e-01	1.451770e-02	1.917537e-02
28.88         	2.288277e-01	1.445798e-02	1.900763e-02
28.89         	2.239914e-01	1.442229e-02	1.882677e-02
28.90         	2.350716e-01	1.438566e-02	1.863011e-02
28.91         	2.555077e-01	1.435922e-02	1.848333e-02
28.92         	2.518547e-01	1.429504e-02	1.833599e-02
28.93         	2.694367e-01	1.415775e-02	1.816889e-02
28.94         	2.619896e-01	1.393154e-02	1.802827e-02
28.95         	2.604161e-01	1.373763e-02	1.792009e-02
28.96         	2.550447e-01	1.351038e-02	1.787793e-02
28.97         	2.471096e-01	1.329396e-02	1.784082e-02
28.98         	2.564902e-01	1.309750e-02	1.788361e-02
28.99         	2.772596e-01	1.295970e-02	1.803940e-02
29.00         	2.773020e-01	1.283482e-02	1.830335e-02
29.01         	2.559926e-01	1.269001e-02	1.854806e-02
29.02         	2.512836e-01	1.250731e-02	1.887913e-02
29.03         	2.477362e-01	1.231139e-02	1.927995e-02
29.04         	2.650523e-01	1.210851e-02	1.971222e-02
29.05         	2.869986e-01	1.190578e-02	2.011089e-02
29.06         	2.924672e-01	1.169434e-02	2.047208e-02
29.07         	3.117320e-01	1.156219e-02	2.086683e-02
29.08         	3.425573e-01	1.145418e-02	2.111663e-02
29.09         	3.412673e-01	1.137007e-02	2.133694e-02
29.10         	3.443972e-01	1.130083e-02	2.147565e-02
29.11         	3.324657e-01	1.125867e-02	2.150151e-02
29.12         	3.288251e-01	1.124269e-02	2.147273e-02
29.13         	3.283461e-01	1.129623e-02	2.145759e-02
29.14         	3.335411e-01	1.145878e-02	2.143299e-02
29.15         	3.359131e-01	1.172492e-02	2.136567e-02
29.16         	3.689159e-01	1.201601e-02	2.132063e-02
29.17         	3.513366e-01	1.226498e-02	2.120847e-02
29.18         	3.559175e-01	1.261086e-02	2.107066e-02
29.19         	3.940414e-01	1.290544e-02	2.082967e-02
29.20         	3.333032e-01	1.321969e-02	2.056428e-02
29.21         	3.239755e-01	1.354941e-02	2.035539e-02
29.22         	3.454693e-01	1.384735e-02	2.013229e-02
29.23         	3.155996e-01	1.417825e-02	1.996335e-02
29.24         	3.374061e-01	1.446885e-02	1.980903e-02
29.25         	3.247896e-01	1.468805e-02	1.958401e-02
29.26         	3.232908e-01	1.480863e-02	1.944604e-02
29.27         	3.144778e-01	1.489049e-02	1.926819e-02
29.28         	2.746114e-01	1.486456e-02	1.911962e-02
29.29         	2.794169e-01	1.489633e-02	1.899185e-02
29.30         	2.582163e-01	1.482974e-02	1.889392e-02
29.31         	2.494242e-01	1.475231e-02	1.876846e-02
29.32         	2.471358e-01	1.466605e-02	1.864072e-02
29.33         	2.351612e-01	1.460821e-02	1.851625e-02
29.34         	2.499929e-01	1.455650e-02	1.833740e-02
29.35         	2.656207e-01	1.457850e-02	1.822809e-02
29.36         	2.702918e-01	1.453942e-02	1.806086e-02
29.37         	2.914009e-01	1.448589e-02	1.792781e-02
29.38         	2.874041e-01	1.434241e-02	1.775453e-02
29.39         	2.728226e-01	1.418307e-02	1.761764e-02
29.40         	2.788377e-01	1.400994e-02	1.755011e-02
29.41         	2.643509e-01	1.379364e-02	1.750870e-02
29.42         	2.440301e-01	1.359012e-02	1.751808e-02
29.43         	2.463404e-01	1.342021e-02	1.762627e-02
29.44         	2.631601e-01	1.327074e-02	1.781851e-02
29.45         	2.714809e-01	1.312535e-02	1.811221e-02
29.46         	2.595382e-01	1.300760e-02	1.845708e-02
29.47         	2.514640e-01	1.280800e-02	1.884693e-02
29.48         	2.553956e-01	1.261044e-02	1.927912e-02
29.49         	2.566348e-01	1.238210e-02	1.968637e-02
29.50         	2.635484e-01	1.214171e-02	2.008084e-02
29.51         	2.894911e-01	1.194671e-02	2.044961e-02
29.52         	3.142137e-01	1.176775e-02	2.082194e-02
29.53         	3.243762e-01	1.161363e-02	2.112384e-02
29.54         	3.458627e-01	1.151233e-02	2.134784e-02
29.55         	3.458197e-01	1.141999e-02	2.148708e-02
29.56         	3.510864e-01	1.136120e-02	2.153584e-02
29.57         	3.448645e-01	1.135938e-02	2.160413e-02
29.58         	3.483926e-01	1.144618e-02	2.161641e-02
29.59         	3.535530e-01	1.166996e-02	2.159096e-02
29.60         	3.407032e-01	1.191053e-02	2.162540e-02
29.61         	3.544594e-01	1.215615e-02	2.156348e-02
29.62         	3.831293e-01	1.248991e-02	2.145197e-02
29.63         	3.709444e-01	1.271659e-02	2.122700e-02
29.64         	3.542628e-01	1.303446e-02	2.098183e-02
29.65         	3.783976e-01	1.327127e-02	2.074966e-02
29.66         	3.262900e-01	1.363563e-02	2.060493e-02
29.67         	3.478752e-01	1.394965e-02	2.035746e-02
29.68         	3.294763e-01	1.422281e-02	2.023257e-02
29.69         	3.473944e-01	1.448879e-02	2.003888e-02
29.70         	3.090987e-01	1.468763e-02	1.986134e-02
29.71         	2.859764e-01	1.477091e-02	1.976217e-02
29.72         	2.895221e-01	1.482647e-02	1.963697e-02
29.73         	2.534579e-01	1.477390e-02	1.951693e-02
29.74         	2.538355e-01	1.478634e-02	1.943516e-02
29.75         	2.364529e-01	1.469308e-02	1.933605e-02
29.76         	2.232817e-01	1.457610e-02	1.923475e-02
29.77         	2.387003e-01	1.448350e-02	1.913196e-02
29.78         	2.513508e-01	1.442372e-02	1.904117e-02
29.79         	2.831090e-01	1.436073e-02	1.889620e-02
29.80         	2.919780e-01	1.434743e-02	1.879823e-02
29.81         	2.954103e-01	1.429025e-02	1.866110e-02
29.82         	2.923364e-01	1.419191e-02	1.856099e-02
29.83         	2.766478e-01	1.404330e-02	1.840821e-02
29.84         	2.632679e-01	1.391351e-02	1.829968e-02
29.85         	2.398891e-01	1.373344e-02	1.824933e-02
29.86         	2.225138e-01	1.354725e-02	1.822008e-02
29.87         	2.139347e-01	1.336471e-02	1.826101e-02
29.88         	2.107270e-01	1.318899e-02	1.834872e-02
29.89         	2.289853e-01	1.303293e-02	1.852413e-02
29.90         	2.601848e-01	1.287881e-02	1.880564e-02
29.91         	2.622968e-01	1.273582e-02	1.920185e-02
29.92         	2.380499e-01	1.259550e-02	1.953638e-02
29.93         	2.418848e-01	1.239453e-02	1.993839e-02
29.94         	2.527880e-01	1.220087e-02	2.030931e-02
29.95         	2.806136e-01	1.201395e-02	2.075883e-02
29.96         	2.903732e-01	1.183787e-02	2.107993e-02
29.97         	3.095514e-01	1.164771e-02	2.139108e-02
29.98         	3.286697e-01	1.157095e-02	2.168857e-02
29.99         	3.471009e-01	1.149365e-02	2.188584e-02
30.00         	3.640524e-01	1.140112e-02	2.197497e-02
30.01         	3.494677e-01	1.135862e-02	2.199651e-02
30.02         	3.392464e-01	1.138391e-02	2.203510e-02
30.03         	3.484506e-01	1.151342e-02	2.201272e-02
30.04         	3.552893e-01	1.174420e-02	2.197530e-02
30.05         	3.606521e-01	1.201047e-02	2.202092e-02
30.06         	3.476452e-01	1.228987e-02	2.194776e-02
30.07         	3.872822e-01	1.263148e-02	2.185329e-02
30.08         	3.905288e-01	1.290705e-02	2.168732e-02
30.09         	3.591841e-01	1.324916e-02	2.145604e-02
30.10         	3.816605e-01	1.354037e-02	2.119944e-02
30.11         	3.485042e-01	1.387648e-02	2.097051e-02
30.12         	3.604225e-01	1.420265e-02	2.072676e-02
30.13         	3.432828e-01	1.450081e-02	2.055813e-02
30.14         	3.273105e-01	1.477170e-02	2.038119e-02
30.15         	2.834682e-01	1.493271e-02	2.022420e-02
30.16         	2.852545e-01	1.505459e-02	2.008633e-02
30.17         	2.461708e-01	1.513349e-02	2.000754e-02
30.18         	2.627324e-01	1.512228e-02	1.985519e-02
30.19         	2.278642e-01	1.506720e-02	1.970831e-02
30.20         	2.261270e-01	1.504011e-02	1.960661e-02
30.21         	2.244534e-01	1.496896e-02	1.950946e-02
30.22         	2.455141e-01	1.494370e-02	1.939129e-02
30.23         	2.690095e-01	1.488631e-02	1.926717e-02
30.24         	2.785512e-01	1.480670e-02	1.915345e-02
30.25         	2.811092e-01	1.469775e-02	1.903462e-02
30.26         	2.682493e-01	1.455116e-02	1.888766e-02
30.27         	2.429758e-01	1.432759e-02	1.877274e-02
30.28         	2.258339e-01	1.415886e-02	1.870255e-02
30.29         	2.049039e-01	1.397240e-02	1.860116e-02
30.30         	1.955124e-01	1.379106e-02	1.857478e-02
30.31         	1.941591e-01	1.358920e-02	1.859366e-02
30.32         	2.101511e-01	1.336860e-02	1.864247e-02
30.33         	2.397801e-01	1.317537e-02	1.876291e-02
30.34         	2.351581e-01	1.294581e-02	1.894264e-02
30.35         	2.498725e-01	1.271079e-02	1.914795e-02
30.36         	2.533040e-01	1.246205e-02	1.943137e-02
30.37         	2.579447e-01	1.224591e-02	1.977975e-02
30.38         	2.749597e-01	1.205858e-02	2.010437e-02
30.39         	2.595162e-01	1.198428e-02	2.035546e-02
30.40         	2.705639e-01	1.187897e-02	2.072152e-02
30.41         	2.956924e-01	1.181266e-02	2.109718e-02
30.42         	3.003382e-01	1.175703e-02	2.140994e-02
30.43         	3.257064e-01	1.166288e-02	2.170046e-02
30.44         	3.394601e-01	1.160593e-02	2.193745e-02
30.45         	3.490283e-01	1.149965e-02	2.212277e-02
30.46         	3.393354e-01	1.142300e-02	2.223035e-02
30.47         	3.378652e-01	1.134503e-02	2.231800e-02
30.48         	3.256279e-01	1.131250e-02	2.235260e-02
30.49         	3.138389e-01	1.144561e-02	2.233460e-02
30.50         	3.283125e-01	1.164723e-02	2.234463e-02
30.51         	3.450470e-01	1.192213e-02	2.236564e-02
30.52         	3.632225e-01	1.226475e-02	2.235916e-02
30.53         	3.449045e-01	1.252091e-02	2.221863e-02
30.54         	3.677224e-01	1.283305e-02	2.200350e-02
30.55         	3.528093e-01	1.316952e-02	2.179297e-02
30.56         	3.643364e-01	1.349700e-02	2.157489e-02
30.57         	3.457862e-01	1.384495e-02	2.135573e-02
30.58         	3.584846e-01	1.418423e-02	2.107020e-02
30.59         	3.267373e-01	1.449175e-02	2.089621e-02
30.60         	3.188081e-01	1.472665e-02	2.071206e-02
30.61         	2.769566e-01	1.488679e-02	2.053187e-02
30.62         	2.654594e-01	1.498339e-02	2.033222e-02
30.63         	2.562743e-01	1.500423e-02	2.015311e-02
30.64         	2.394177e-01	1.501073e-02	1.999693e-02
30.65         	2.337255e-01	1.497268e-02	1.988013e-02
30.66         	2.333352e-01	1.492496e-02	1.976142e-02
30.67         	2.330099e-01	1.485778e-02	1.962878e-02
30.68         	2.347622e-01	1.480153e-02	1.947818e-02
30.69         	2.318442e-01	1.469760e-02	1.931032e-02
30.70         	2.213274e-01	1.452244e-02	1.914880e-02
30.71         	2.088419e-01	1.436520e-02	1.898393e-02
30.72         	2.159136e-01	1.412559e-02	1.878992e-02
30.73         	2.215879e-01	1.390838e-02	1.860602e-02
30.74         	2.328352e-01	1.374028e-02	1.848490e-02
30.75         	2.360998e-01	1.359854e-02	1.841648e-02
30.76         	2.349468e-01	1.346098e-02	1.842819e-02
30.77         	2.286820e-01	1.333604e-02	1.844562e-02
30.78         	2.362472e-01	1.323254e-02	1.856165e-02
30.79         	2.696088e-01	1.316123e-02	1.877417e-02
30.80         	2.414330e-01	1.306177e-02	1.905007e-02
30.81         	2.305486e-01	1.295659e-02	1.932688e-02
30.82         	2.457732e-01	1.284900e-02	1.971076e-02
30.83         	2.511052e-01	1.272397e-02	2.013478e-02
30.84         	2.643112e-01	1.258238e-02	2.057368e-02
30.85         	2.703735e-01	1.240846e-02	2.099587e-02
30.86         	2.978143e-01	1.222806e-02	2.139428e-02
30.87         	3.116627e-01	1.204812e-02	2.172003e-02
30.88         	3.503185e-01	1.190170e-02	2.204861e-02
30.89         	3.479939e-01	1.179636e-02	2.235722e-02
30.90         	3.546112e-01	1.172752e-02	2.260648e-02
30.91         	3.454894e-01	1.171443e-02	2.273493e-02
